pickup_datetime,dropoff_datetime,trip_distance,passenger_count,payment_amount
25/1/16 13:20,25/1/16 13:32,1.4,1,11.3
25/1/16 13:21,25/1/16 13:23,0.55,1,4.8
25/1/16 13:21,25/1/16 13:30,1.5,1,10.55
25/1/16 13:21,25/1/16 13:51,9.2,6,36.84
25/1/16 13:22,25/1/16 14:09,9.17,3,56.05
25/1/16 13:22,25/1/16 13:30,0.74,5,8.76
25/1/16 13:23,25/1/16 13:30,1.2,1,7.8
25/1/16 13:23,25/1/16 13:37,1.7,1,10.8
25/1/16 13:24,25/1/16 13:39,0.7,4,10.8
25/1/16 13:24,25/1/16 13:41,2.5,1,12.8
25/1/16 13:25,25/1/16 13:32,1.66,2,10.56
25/1/16 13:25,25/1/16 13:41,1.3,1,14.15
25/1/16 13:26,25/1/16 13:37,1.9,1,12.3
25/1/16 13:26,25/1/16 14:09,18,1,69.34
25/1/16 13:27,25/1/16 14:37,18.4,1,58.34
25/1/16 13:27,25/1/16 14:17,1.6,2,33.95
25/1/16 13:27,25/1/16 13:40,0.52,1,11.16
25/1/16 13:28,25/1/16 14:11,7.14,6,37.56
25/1/16 13:29,25/1/16 13:45,1.48,5,14.76
25/1/16 13:29,25/1/16 14:46,10.6,1,68.19
25/1/16 13:30,25/1/16 14:30,21.06,2,58.34
25/1/16 13:30,25/1/16 14:05,1.8,1,20.8
25/1/16 13:30,25/1/16 13:45,2.3,1,11.8
25/1/16 13:31,25/1/16 13:39,1.39,1,7.8
25/1/16 13:32,25/1/16 13:57,1.45,2,16.3
25/1/16 13:32,25/1/16 13:47,2.4,1,15.36
25/1/16 13:33,25/1/16 13:48,0.77,5,12.96
25/1/16 13:33,25/1/16 13:59,1.2,1,20.35
25/1/16 13:34,25/1/16 13:49,1.59,5,14.75
25/1/16 13:34,25/1/16 14:03,4,1,22.8
25/1/16 13:34,25/1/16 13:58,2.6,1,18.3
25/1/16 13:35,25/1/16 14:05,12.5,1,45.96
25/1/16 13:35,25/1/16 13:40,0.86,1,6.3
25/1/16 13:36,25/1/16 13:54,1.87,2,15.36
25/1/16 13:36,25/1/16 13:54,10.5,1,36.95
25/1/16 13:36,25/1/16 13:48,0.9,1,9.3
25/1/16 13:37,25/1/16 14:09,10.78,1,33.8
25/1/16 13:38,25/1/16 13:51,2.1,1,11.3
25/1/16 13:38,25/1/16 14:01,1.3,1,18.35
25/1/16 13:38,25/1/16 13:45,0.68,1,8.16
25/1/16 13:39,25/1/16 13:58,10.1,1,29.8
25/1/16 13:39,25/1/16 14:38,17.77,2,70.01
25/1/16 13:40,25/1/16 13:50,0.8,1,9.3
25/1/16 13:40,25/1/16 13:45,0.4,1,6.8
25/1/16 13:40,25/1/16 13:51,1.82,5,10.8
25/1/16 13:41,25/1/16 14:19,2.2,1,27.35
25/1/16 13:42,25/1/16 13:59,1.37,1,12.3
25/1/16 13:42,25/1/16 13:53,1,1,8.8
25/1/16 13:42,25/1/16 13:51,3.9,1,14.3
25/1/16 13:43,25/1/16 13:59,1.83,1,13.05
25/1/16 13:43,25/1/16 13:56,1.3,1,11.3
25/1/16 13:44,25/1/16 13:53,1.1,1,8.3
25/1/16 13:44,25/1/16 13:56,1,1,11.75
25/1/16 13:45,25/1/16 14:29,17.1,1,66
25/1/16 13:45,25/1/16 15:05,18.1,1,63.88
25/1/16 13:45,25/1/16 13:46,0,0,138.3
25/1/16 13:46,25/1/16 14:01,1.81,1,13.56
25/1/16 13:47,25/1/16 14:04,3.22,6,13.8
25/1/16 13:47,25/1/16 14:02,0.61,2,13.5
25/1/16 13:47,25/1/16 13:57,1.3,1,10.8
25/1/16 13:48,25/1/16 14:17,3.8,1,25.7
25/1/16 13:48,25/1/16 14:35,1.8,1,27.3
25/1/16 13:48,25/1/16 14:05,2.3,1,12.8
25/1/16 13:49,25/1/16 13:55,0.7,1,6.3
25/1/16 13:50,25/1/16 14:13,2.91,3,20.16
25/1/16 13:50,25/1/16 14:02,1,1,9.3
25/1/16 13:51,25/1/16 14:14,3.05,1,19.9
25/1/16 13:51,25/1/16 14:04,1.22,5,10.3
25/1/16 13:52,25/1/16 14:20,1.6,1,19.8
25/1/16 13:52,25/1/16 14:21,2.16,1,22.56
25/1/16 13:52,25/1/16 14:06,1.8,1,11.3
25/1/16 13:53,25/1/16 14:16,2,1,18.3
25/1/16 13:53,25/1/16 14:24,2.4,2,23.76
25/1/16 13:54,25/1/16 13:54,0.2,5,3.8
25/1/16 13:54,25/1/16 14:26,5,1,24.8
25/1/16 13:54,25/1/16 14:35,9.28,1,35.8
25/1/16 13:55,25/1/16 14:06,1.74,1,11.3
25/1/16 13:55,25/1/16 14:45,5.5,1,43.9
25/1/16 13:56,25/1/16 13:59,0.6,1,6.35
25/1/16 13:56,25/1/16 14:26,3.11,6,24.75
25/1/16 13:56,25/1/16 14:32,2.9,3,23.8
25/1/16 13:57,25/1/16 14:06,0.8,2,7.8
25/1/16 13:57,25/1/16 14:15,5.6,1,23.76
25/1/16 13:58,25/1/16 14:18,1.6,1,14.3
25/1/16 13:58,25/1/16 14:07,0.8,1,9.3
25/1/16 13:59,25/1/16 14:13,1.67,1,12.8
25/1/16 13:59,25/1/16 14:03,0.1,4,5.3
25/1/16 14:00,25/1/16 14:06,1.02,2,6.8
25/1/16 14:00,25/1/16 15:14,21.4,3,70
25/1/16 14:01,25/1/16 14:09,1,1,9.35
25/1/16 14:01,25/1/16 14:40,19.22,6,53.8
25/1/16 14:02,25/1/16 14:11,1.16,5,11.44
25/1/16 14:02,25/1/16 14:20,1.41,5,12.8
25/1/16 14:03,25/1/16 14:16,2.11,1,13.56
25/1/16 14:03,25/1/16 14:18,2.04,1,11.8
25/1/16 14:03,25/1/16 14:07,0.61,1,5.3
25/1/16 14:04,25/1/16 14:15,0.77,1,10.56
25/1/16 14:04,25/1/16 15:25,9.3,1,69.39
25/1/16 14:04,25/1/16 14:14,1.4,1,10.55
25/1/16 14:05,25/1/16 14:15,0.6,1,7.3
25/1/16 14:06,25/1/16 14:20,1.02,1,12.96
25/1/16 14:06,25/1/16 14:17,0.6,1,8.8
25/1/16 14:06,25/1/16 14:33,1.3,1,21
25/1/16 14:07,25/1/16 14:13,0.65,5,8.19
25/1/16 14:08,25/1/16 14:24,1.4,1,14.15
25/1/16 14:08,25/1/16 14:24,1.8,1,12.8
25/1/16 14:08,25/1/16 14:17,0.7,2,9.75
25/1/16 14:08,25/1/16 14:20,0.7,1,9.3
25/1/16 14:09,25/1/16 15:01,17.33,1,63.36
25/1/16 14:10,25/1/16 14:36,4.4,1,22.8
25/1/16 14:10,25/1/16 14:37,9.6,2,33.8
25/1/16 14:10,25/1/16 15:06,18.1,2,58.34
25/1/16 14:11,25/1/16 14:40,7.67,5,27.8
25/1/16 14:11,25/1/16 14:18,0.79,5,8.16
25/1/16 14:12,25/1/16 14:36,3.33,2,17.3
25/1/16 14:12,25/1/16 14:26,1.96,5,13.3
25/1/16 14:12,25/1/16 14:38,1.51,5,16.3
25/1/16 14:13,25/1/16 15:39,10.8,2,76.59
25/1/16 14:14,25/1/16 14:45,2.61,2,23.76
25/1/16 14:14,25/1/16 14:45,5.6,1,29.8
25/1/16 14:14,25/1/16 14:21,0.67,1,6.8
25/1/16 14:15,25/1/16 14:28,0.7,1,12.7
25/1/16 14:15,25/1/16 14:26,1.29,3,11.16
25/1/16 14:16,25/1/16 14:47,12.56,2,49.12
25/1/16 14:16,25/1/16 14:36,1,1,15.95
25/1/16 14:16,25/1/16 14:35,1,1,15.95
25/1/16 14:17,25/1/16 14:32,2.7,1,13.8
25/1/16 14:18,25/1/16 14:49,9.1,1,40.65
25/1/16 14:18,25/1/16 14:43,1.3,1,19.55
25/1/16 14:18,25/1/16 14:26,1.6,1,8.3
25/1/16 14:19,25/1/16 14:27,0.9,1,9.75
25/1/16 14:19,25/1/16 15:13,16.18,2,58.34
25/1/16 14:20,25/1/16 14:27,1.1,1,9.35
25/1/16 14:20,25/1/16 14:46,1.13,1,19.56
25/1/16 14:21,25/1/16 14:36,1.5,2,13.8
25/1/16 14:21,25/1/16 14:33,1.63,1,12.25
25/1/16 14:21,25/1/16 15:28,22.67,1,72.92
25/1/16 14:22,25/1/16 15:01,5.47,1,27.3
25/1/16 14:22,25/1/16 14:27,0.9,1,6.3
25/1/16 14:23,25/1/16 14:47,2.3,1,19.55
25/1/16 14:23,25/1/16 14:47,5.51,1,28.34
25/1/16 14:24,25/1/16 14:41,1.44,1,11.8
25/1/16 14:24,25/1/16 14:35,1.5,1,9.8
25/1/16 14:25,25/1/16 14:31,0.8,1,6.8
25/1/16 14:25,25/1/16 14:46,2.7,1,15.3
25/1/16 14:25,25/1/16 14:33,0.83,3,7.3
25/1/16 14:26,25/1/16 14:31,0.68,1,8.19
25/1/16 14:26,25/1/16 14:35,0.88,1,9.75
25/1/16 14:27,25/1/16 15:02,0.64,1,20.8
25/1/16 14:27,25/1/16 14:35,1.09,2,9.3
25/1/16 14:27,25/1/16 14:55,13.5,5,66.8
25/1/16 14:28,25/1/16 15:39,10.36,2,65.81
25/1/16 14:28,25/1/16 15:02,5.37,1,24.8
25/1/16 14:29,25/1/16 14:48,6.9,1,27.95
25/1/16 14:29,25/1/16 14:40,1.4,1,10.7
25/1/16 14:30,25/1/16 14:41,2.3,2,12.8
25/1/16 14:30,25/1/16 14:37,0.35,1,8.16
25/1/16 14:30,25/1/16 14:42,0.99,1,11.16
25/1/16 14:31,25/1/16 14:39,1.03,2,9.75
25/1/16 14:31,25/1/16 14:53,1.9,5,17.76
25/1/16 14:32,25/1/16 14:42,1.08,2,8.8
25/1/16 14:32,25/1/16 15:06,3.2,1,26.15
25/1/16 14:33,25/1/16 15:45,9,2,59.14
25/1/16 14:33,25/1/16 15:02,2.5,1,21.95
25/1/16 14:33,25/1/16 14:42,0.73,2,7.3
25/1/16 14:34,25/1/16 14:53,2.5,1,17.15
25/1/16 14:34,25/1/16 14:55,1.93,1,18.59
25/1/16 14:35,25/1/16 14:50,1.24,1,11.3
25/1/16 14:35,25/1/16 15:08,9.63,1,39.96
25/1/16 14:36,25/1/16 15:00,1.4,1,17.3
25/1/16 14:36,25/1/16 14:48,2.11,2,9.3
25/1/16 14:36,25/1/16 15:02,2.2,1,18.3
25/1/16 14:37,25/1/16 14:55,1.76,1,12.8
25/1/16 14:37,25/1/16 15:04,3.08,2,22.88
25/1/16 14:38,25/1/16 14:55,2,1,15.35
25/1/16 14:38,25/1/16 14:45,0.93,3,6.8
25/1/16 14:38,25/1/16 14:56,1.3,2,14.75
25/1/16 14:39,25/1/16 14:49,1.2,1,9.3
25/1/16 14:39,25/1/16 14:55,1.6,1,14.15
25/1/16 14:40,25/1/16 14:42,0.57,1,4.8
25/1/16 14:40,25/1/16 14:59,1.93,2,13.8
25/1/16 14:40,25/1/16 14:49,1.4,1,9.96
25/1/16 14:41,25/1/16 14:47,1.4,1,10.1
25/1/16 14:41,25/1/16 14:52,1.31,1,9.3
25/1/16 14:42,25/1/16 15:41,11.17,1,67.39
25/1/16 14:42,25/1/16 14:45,0.3,1,5.75
25/1/16 14:42,25/1/16 14:53,0.5,1,10.55
25/1/16 14:43,25/1/16 14:51,0.9,1,9
25/1/16 14:43,25/1/16 14:57,1.1,1,11.3
25/1/16 14:43,25/1/16 14:59,2.1,1,14.8
25/1/16 14:44,25/1/16 14:47,0.53,2,6
25/1/16 14:44,25/1/16 14:58,1.4,1,11.5
25/1/16 14:45,25/1/16 15:00,1.76,1,13.05
25/1/16 14:45,25/1/16 15:02,0.8,2,11.3
25/1/16 14:46,25/1/16 15:07,2.1,1,14.8
25/1/16 14:46,25/1/16 14:49,0.65,1,5.3
25/1/16 14:46,25/1/16 15:39,16.7,1,58.34
25/1/16 14:47,25/1/16 15:45,17.94,1,70.01
25/1/16 14:47,25/1/16 15:39,16.9,1,70.34
25/1/16 14:48,25/1/16 14:56,0.92,1,8.8
25/1/16 14:48,25/1/16 15:06,2.38,1,16.56
25/1/16 14:48,25/1/16 14:58,0.92,2,9.96
25/1/16 14:49,25/1/16 15:01,2.9,1,12.8
25/1/16 14:49,25/1/16 15:27,10.2,1,52.89
25/1/16 14:49,25/1/16 14:57,1.4,2,8.3
25/1/16 14:50,25/1/16 15:01,1.1,1,11.15
25/1/16 14:50,25/1/16 14:56,0.6,1,7.55
25/1/16 14:51,25/1/16 15:19,1.42,1,21.36
25/1/16 14:51,25/1/16 14:55,0.61,1,5.3
25/1/16 14:52,25/1/16 15:13,2.45,1,17.88
25/1/16 14:52,25/1/16 15:20,5.3,1,22.3
25/1/16 14:52,25/1/16 14:57,0.6,1,7.25
25/1/16 14:53,25/1/16 14:55,0.37,5,4.3
25/1/16 14:53,25/1/16 14:53,0,1,70.01
25/1/16 14:54,25/1/16 15:18,2.9,1,16.8
25/1/16 14:54,25/1/16 15:08,1.7,2,11.3
25/1/16 14:54,25/1/16 15:47,14,1,46.8
25/1/16 14:55,25/1/16 15:18,1.36,1,15.3
25/1/16 14:55,25/1/16 15:22,2.3,1,20.75
25/1/16 14:55,25/1/16 15:10,1.7,1,13.55
25/1/16 14:56,25/1/16 14:59,0.4,1,4.8
25/1/16 14:56,25/1/16 15:01,0.3,1,5.3
25/1/16 14:57,25/1/16 15:16,2.1,2,13.8
25/1/16 14:57,25/1/16 15:14,1.13,1,11.8
25/1/16 14:58,25/1/16 15:05,0.7,1,6.8
25/1/16 14:58,25/1/16 15:04,0.86,1,8.16
25/1/16 14:58,25/1/16 15:06,0.6,1,6.8
25/1/16 14:59,25/1/16 15:03,0.37,1,5.3
25/1/16 14:59,25/1/16 15:14,1.9,1,13.05
25/1/16 15:00,25/1/16 15:15,1.3,1,13.55
25/1/16 15:00,25/1/16 15:18,0.9,1,12.3
25/1/16 15:01,25/1/16 15:23,4.6,1,19.3
25/1/16 15:01,25/1/16 15:07,0.64,3,7.88
25/1/16 15:01,25/1/16 15:09,0.7,2,6.8
25/1/16 15:02,25/1/16 15:14,1.4,1,11.76
25/1/16 15:02,25/1/16 15:17,1.4,1,12.95
25/1/16 15:03,25/1/16 15:19,1.2,1,14.75
25/1/16 15:03,25/1/16 15:16,2.2,1,13.8
25/1/16 15:03,25/1/16 15:09,0.48,1,5.8
25/1/16 15:04,25/1/16 15:20,2.45,1,12.8
25/1/16 15:04,25/1/16 15:56,16.26,1,58.34
25/1/16 15:05,25/1/16 15:31,2.31,1,16.8
25/1/16 15:05,25/1/16 15:16,1.2,3,8.8
25/1/16 15:05,25/1/16 15:08,0.63,1,5.3
25/1/16 15:06,25/1/16 15:26,1.3,1,15.95
25/1/16 15:06,25/1/16 15:23,2.3,1,15.35
25/1/16 15:07,25/1/16 15:10,0.24,1,4.3
25/1/16 15:07,25/1/16 15:12,0.3,1,5.8
25/1/16 15:07,25/1/16 15:25,2.58,1,17.16
25/1/16 15:08,25/1/16 15:20,1.46,6,11.76
25/1/16 15:08,25/1/16 15:19,0.8,1,10.55
25/1/16 15:08,25/1/16 15:15,0.5,1,6.8
25/1/16 15:09,25/1/16 15:19,1.32,1,8.8
25/1/16 15:09,25/1/16 15:21,1.5,1,9.3
25/1/16 15:10,25/1/16 15:21,1.1,1,11.15
25/1/16 15:10,25/1/16 15:48,3.33,1,29.12
25/1/16 15:11,25/1/16 15:23,2,1,12.95
25/1/16 15:11,25/1/16 15:20,0.6,1,7.8
25/1/16 15:11,25/1/16 15:37,2.27,6,16.8
25/1/16 15:12,25/1/16 15:38,1.8,1,20.16
25/1/16 15:12,25/1/16 15:17,0.36,1,5.8
25/1/16 15:13,25/1/16 15:20,0.8,5,7.3
25/1/16 15:13,25/1/16 16:12,18.1,1,69.99
25/1/16 15:13,25/1/16 15:29,1.09,1,12.8
25/1/16 15:14,25/1/16 15:27,1.5,1,10.3
25/1/16 15:14,25/1/16 15:35,1.04,1,13.8
25/1/16 15:14,25/1/16 15:57,11.39,1,42.3
25/1/16 15:15,25/1/16 15:20,0.56,5,5.8
25/1/16 15:15,25/1/16 15:32,1.29,1,14.76
25/1/16 15:16,25/1/16 15:34,1.3,1,15.35
25/1/16 15:16,25/1/16 15:42,2.95,1,21.96
25/1/16 15:17,25/1/16 15:37,2.94,1,19.12
25/1/16 15:17,25/1/16 15:33,1.2,1,11.8
25/1/16 15:17,25/1/16 15:39,6.9,1,29.16
25/1/16 15:17,25/1/16 15:36,2,1,16.6
25/1/16 15:18,25/1/16 15:35,1.3,1,12.3
25/1/16 15:18,25/1/16 15:44,1.95,1,16.3
25/1/16 15:19,25/1/16 15:23,0.5,1,6
25/1/16 15:19,25/1/16 15:33,2.1,1,11.8
25/1/16 15:20,25/1/16 15:37,1.8,1,12.3
25/1/16 15:20,25/1/16 16:21,4.5,1,38.3
25/1/16 15:20,25/1/16 15:30,0.8,2,8.3
25/1/16 15:21,25/1/16 15:26,0.82,1,6.8
25/1/16 15:21,25/1/16 15:57,1.45,2,21.8
25/1/16 15:22,25/1/16 15:28,1,1,8.16
25/1/16 15:22,25/1/16 15:39,1.04,2,11.8
25/1/16 15:22,25/1/16 15:34,1.23,1,11.76
25/1/16 15:23,25/1/16 15:32,0.6,1,9.35
25/1/16 15:23,25/1/16 15:30,0.87,1,9.8
25/1/16 15:23,25/1/16 15:33,0.9,1,9.95
25/1/16 15:24,25/1/16 15:43,2,2,16.55
25/1/16 15:24,25/1/16 15:40,1.8,1,12.3
25/1/16 15:25,25/1/16 15:38,1.51,6,12.88
25/1/16 15:25,25/1/16 15:34,0.6,3,7.3
25/1/16 15:25,25/1/16 15:31,0.7,1,7.3
25/1/16 15:26,25/1/16 15:55,1.6,1,19.8
25/1/16 15:26,25/1/16 15:27,0,1,3.3
25/1/16 15:27,25/1/16 15:37,0.94,2,9.3
25/1/16 15:27,25/1/16 15:34,0.64,2,8.16
25/1/16 15:28,25/1/16 15:45,1.69,3,15.96
25/1/16 15:28,25/1/16 15:49,1.78,1,17.16
25/1/16 15:28,25/1/16 15:32,0.51,1,6
25/1/16 15:29,25/1/16 15:50,1.84,1,14.8
25/1/16 15:29,25/1/16 15:41,1.5,1,11.76
25/1/16 15:29,25/1/16 16:11,14.15,1,59.81
25/1/16 15:30,25/1/16 15:56,1.7,2,16.8
25/1/16 15:30,25/1/16 15:45,1.3,1,10.8
25/1/16 15:31,25/1/16 15:36,0.86,6,7.56
25/1/16 15:31,25/1/16 15:34,0.59,1,5.76
25/1/16 15:31,25/1/16 15:59,8.6,1,42.39
25/1/16 15:32,25/1/16 15:43,1.83,2,12.36
25/1/16 15:32,25/1/16 16:29,9.36,1,56.21
25/1/16 15:33,25/1/16 15:52,1.9,1,13.3
25/1/16 15:33,25/1/16 16:27,3.42,1,36.36
25/1/16 15:33,25/1/16 16:25,11.11,2,58.01
25/1/16 15:34,25/1/16 15:39,0.4,1,5.8
25/1/16 15:34,25/1/16 16:00,1.85,1,19.56
25/1/16 15:35,25/1/16 15:48,1.38,1,13.3
25/1/16 15:35,25/1/16 15:43,2.66,1,15.8
25/1/16 15:36,25/1/16 16:01,2.21,3,16.8
25/1/16 15:36,25/1/16 15:45,0.8,1,6.8
25/1/16 15:36,25/1/16 15:40,0.7,1,5.8
25/1/16 15:37,25/1/16 15:45,1.36,1,9.36
25/1/16 15:37,25/1/16 15:52,1.9,1,12.8
25/1/16 15:37,25/1/16 15:46,0.9,2,7.8
25/1/16 15:38,25/1/16 15:53,2.04,1,11.8
25/1/16 15:38,25/1/16 15:48,1.7,1,9.8
25/1/16 15:39,25/1/16 15:39,0,1,9.8
25/1/16 15:39,25/1/16 16:11,3.9,1,21.8
25/1/16 15:40,25/1/16 15:49,2.3,1,10.8
25/1/16 15:40,25/1/16 15:52,0.8,1,11.6
25/1/16 15:40,25/1/16 15:55,4.2,1,15.3
25/1/16 15:41,25/1/16 16:19,4.2,4,25.3
25/1/16 15:41,25/1/16 15:46,0.7,1,5.8
25/1/16 15:42,25/1/16 15:56,4.48,1,16.8
25/1/16 15:42,25/1/16 16:12,2.18,1,23.16
25/1/16 15:43,25/1/16 15:48,0.93,5,8.7
25/1/16 15:43,25/1/16 16:14,2.9,3,19.8
25/1/16 15:43,25/1/16 15:54,1.7,2,11.3
25/1/16 15:44,25/1/16 15:44,0,5,3.3
25/1/16 15:44,25/1/16 16:10,2.49,1,17.3
25/1/16 15:44,25/1/16 16:02,1.43,1,15.36
25/1/16 15:45,25/1/16 16:29,4.4,1,33.35
25/1/16 15:45,25/1/16 15:52,1,2,8.3
25/1/16 15:46,25/1/16 16:30,5.78,1,37.56
25/1/16 15:46,25/1/16 16:24,19.97,2,111.96
25/1/16 15:46,25/1/16 15:59,1.3,1,11.75
25/1/16 15:47,25/1/16 15:56,0.68,2,9.75
25/1/16 15:48,25/1/16 16:07,2.13,4,15.3
25/1/16 15:48,25/1/16 16:27,3.2,1,31.6
25/1/16 15:48,25/1/16 15:59,1.29,2,9.3
25/1/16 15:49,25/1/16 16:15,1.03,1,16.3
25/1/16 15:49,25/1/16 16:17,2.13,2,21.96
25/1/16 15:49,25/1/16 16:07,0.83,1,15.34
25/1/16 15:50,25/1/16 16:23,2.4,1,23.75
25/1/16 15:51,25/1/16 15:59,0.85,1,9.36
25/1/16 15:51,25/1/16 15:58,0.96,3,7.8
25/1/16 15:51,25/1/16 15:59,1.3,1,7.8
25/1/16 15:52,25/1/16 16:00,0.7,1,8.6
25/1/16 15:52,25/1/16 16:11,1.6,2,12.8
25/1/16 15:52,25/1/16 16:29,5.2,1,29
25/1/16 15:53,25/1/16 16:11,2.15,1,13.3
25/1/16 15:53,25/1/16 17:13,25.8,1,52.8
25/1/16 15:54,25/1/16 16:18,1.7,2,18.96
25/1/16 15:54,25/1/16 16:36,3.67,6,26.3
25/1/16 15:54,25/1/16 15:58,0.36,5,4.8
25/1/16 15:55,25/1/16 16:03,0.9,1,7.3
25/1/16 15:55,25/1/16 16:12,1.6,3,14.75
25/1/16 15:56,25/1/16 16:05,0.7,1,7.8
25/1/16 15:56,25/1/16 16:19,1.5,2,16.8
25/1/16 15:57,25/1/16 16:10,1.16,1,12.8
25/1/16 15:57,25/1/16 16:29,8.62,2,31.3
25/1/16 15:57,25/1/16 16:12,1.8,1,13.56
25/1/16 15:58,25/1/16 16:25,4.9,1,27.65
25/1/16 15:58,25/1/16 16:28,1.94,2,18.3
25/1/16 15:59,25/1/16 16:12,2.43,1,14.76
25/1/16 15:59,25/1/16 16:25,4.6,3,21.8
25/1/16 16:00,25/1/16 16:16,1.3,1,16.62
25/1/16 16:00,25/1/16 16:04,0.2,1,5.3
25/1/16 16:01,25/1/16 16:14,2.38,2,13.3
25/1/16 16:01,25/1/16 16:20,1.4,3,16
25/1/16 16:02,25/1/16 16:06,0.8,2,8.5
25/1/16 16:02,25/1/16 16:08,0.44,1,7.8
25/1/16 16:03,25/1/16 16:18,1.5,1,12.3
25/1/16 16:03,25/1/16 16:08,0.58,1,6.8
25/1/16 16:03,25/1/16 16:12,0.63,1,8.8
25/1/16 16:04,25/1/16 16:18,3.82,1,16.8
25/1/16 16:04,25/1/16 16:17,1.08,1,10.3
25/1/16 16:05,25/1/16 16:29,1.9,1,18.3
25/1/16 16:05,25/1/16 16:18,1.06,1,10.8
25/1/16 16:05,25/1/16 16:09,0.5,1,7.05
25/1/16 16:06,25/1/16 16:14,0.8,1,9.96
25/1/16 16:06,25/1/16 16:11,0.67,1,8.84
25/1/16 16:07,25/1/16 16:23,1.34,2,12.3
25/1/16 16:07,25/1/16 16:25,3.2,1,15.8
25/1/16 16:08,25/1/16 16:16,1.3,1,9.8
25/1/16 16:08,25/1/16 16:15,1.1,1,8.3
25/1/16 16:08,25/1/16 16:15,1.1,1,9.95
25/1/16 16:09,25/1/16 16:14,1,3,8.3
25/1/16 16:09,25/1/16 16:18,2.4,1,11.3
25/1/16 16:10,25/1/16 16:18,1,5,10.56
25/1/16 16:10,25/1/16 16:31,1.73,6,14.8
25/1/16 16:10,25/1/16 16:23,0.7,1,12.36
25/1/16 16:11,25/1/16 16:32,4,1,23.5
25/1/16 16:11,25/1/16 17:12,9.55,1,64.8
25/1/16 16:11,25/1/16 16:26,1,1,11.8
25/1/16 16:12,25/1/16 16:19,0.7,1,9.95
25/1/16 16:12,25/1/16 16:13,0.01,5,4.3
25/1/16 16:13,25/1/16 16:23,0.56,1,8.8
25/1/16 16:13,25/1/16 16:23,1.1,1,10.75
25/1/16 16:14,25/1/16 16:30,1.3,1,13.3
25/1/16 16:15,25/1/16 16:36,2,1,16.8
25/1/16 16:15,25/1/16 16:33,3.21,1,16.3
25/1/16 16:15,25/1/16 16:21,0.8,1,8.8
25/1/16 16:16,25/1/16 16:32,1.5,1,14.8
25/1/16 16:17,25/1/16 16:30,0.99,3,11.3
25/1/16 16:17,25/1/16 16:23,0.9,1,7.8
25/1/16 16:17,25/1/16 16:38,2.7,4,18.95
25/1/16 16:18,25/1/16 16:38,2.39,1,16.3
25/1/16 16:18,25/1/16 16:30,1.56,1,14.04
25/1/16 16:19,25/1/16 16:36,1.7,3,13.8
25/1/16 16:19,25/1/16 16:30,1.8,1,10.8
25/1/16 16:19,25/1/16 16:29,1.18,2,9.8
25/1/16 16:20,25/1/16 16:31,1,1,11.75
25/1/16 16:20,25/1/16 16:36,1.49,1,12.3
25/1/16 16:21,25/1/16 16:26,1.1,2,7.8
25/1/16 16:21,25/1/16 17:02,7.4,1,34.8
25/1/16 16:22,25/1/16 16:38,1.5,1,12.8
25/1/16 16:22,25/1/16 16:35,1.4,2,10.8
25/1/16 16:22,25/1/16 16:47,3.54,1,22.56
25/1/16 16:23,25/1/16 16:40,2.5,1,17.15
25/1/16 16:23,25/1/16 16:32,1.31,1,9.3
25/1/16 16:24,25/1/16 17:52,11.97,5,84.41
25/1/16 16:24,25/1/16 16:33,0.8,4,7.8
25/1/16 16:25,25/1/16 16:33,1.2,1,9.3
25/1/16 16:25,25/1/16 16:47,1.58,2,20.54
25/1/16 16:26,25/1/16 16:48,2.21,1,19.56
25/1/16 16:26,25/1/16 16:34,1,1,9.95
25/1/16 16:26,25/1/16 16:43,1.24,1,15.3
25/1/16 16:27,25/1/16 16:46,1.89,1,14.8
25/1/16 16:28,25/1/16 16:42,2.5,1,15.95
25/1/16 16:28,25/1/16 16:34,0.4,1,9.36
25/1/16 16:29,25/1/16 16:36,1.1,1,8.3
25/1/16 16:29,25/1/16 17:38,9.6,1,56.34
25/1/16 16:29,25/1/16 16:54,4.9,1,32.19
25/1/16 16:30,25/1/16 16:34,0.5,1,5.8
25/1/16 16:30,25/1/16 16:37,0.75,6,9.36
25/1/16 16:31,25/1/16 16:53,1.9,3,15.8
25/1/16 16:31,25/1/16 16:46,3.41,1,14.8
25/1/16 16:32,25/1/16 16:55,2.53,1,20.76
25/1/16 16:32,25/1/16 16:58,6.3,2,30.34
25/1/16 16:33,25/1/16 16:43,1.3,1,12.3
25/1/16 16:33,25/1/16 17:27,11.6,1,45.8
25/1/16 16:34,25/1/16 16:59,2.61,2,20.8
25/1/16 16:34,25/1/16 17:11,3.4,1,28.3
25/1/16 16:35,25/1/16 16:56,4.4,2,23.15
25/1/16 16:35,25/1/16 16:55,3.31,2,20.76
25/1/16 16:36,25/1/16 16:38,0.5,1,5.8
25/1/16 16:36,25/1/16 16:36,0,1,4.3
25/1/16 16:37,25/1/16 17:15,1.8,1,23.8
25/1/16 16:37,25/1/16 16:47,0.76,1,11.16
25/1/16 16:38,25/1/16 17:00,2.6,1,19.55
25/1/16 16:38,25/1/16 16:55,1.61,1,13.3
25/1/16 16:38,25/1/16 17:01,2.2,1,20.15
25/1/16 16:39,25/1/16 16:51,1.4,1,13.33
25/1/16 16:39,25/1/16 16:50,0.7,1,10.8
25/1/16 16:40,25/1/16 16:50,1.3,4,11.75
25/1/16 16:40,25/1/16 18:06,17.08,1,70.01
